Idx,numbers,categorys,times,dates
56852,2,2,1,14
56854,13,13,2,26
56858,12,12,1,14
56860,12,12,1,14
56867,2,2,1,14
56868,33,12,1,228
56870,12,12,1,4
56871,2,2,1,25
56874,12,12,1,14
56876,12,12,1,12
56881,2,2,1,16
56890,12,12,1,14
56893,12,12,1,12
56898,20,17,2,1
56900,25,16,4,6
56901,12,12,1,1
56903,19,14,2,12
56906,14,14,2,2
56909,12,12,1,18
56913,12,12,1,12
56915,12,12,1,10
56918,12,12,1,12
5692,11,11,1,34
56923,2,2,1,12
56924,14,13,2,2
56926,12,12,1,12
56927,16,15,2,48
56929,15,15,2,15
56931,17,15,1,14
56934,12,12,1,12
56940,13,13,2,12
56941,12,12,1,11
56942,12,12,1,14
56943,12,12,1,14
56951,12,12,1,12
56953,12,12,1,11
56954,12,12,1,22
56955,14,13,1,15
56958,14,13,1,14
56959,12,12,1,14
56961,12,12,1,1
56962,2,2,1,8
56964,2,2,1,12
56968,10,10,1,15
56969,12,12,1,14
56972,14,14,2,4
56976,15,12,1,1
56980,11,11,1,15
56981,11,11,1,8
56982,12,12,1,12
56986,13,13,1,14
56987,12,12,1,15
5699,10,9,1,2
56992,18,14,2,34
56993,12,12,1,2
56994,12,12,1,15
56997,2,2,1,15
56998,13,13,1,21
56999,11,11,2,171
57004,12,12,1,15
57009,14,14,2,29
57016,2,2,1,12
57019,13,13,1,15
57020,12,12,1,12
57022,12,12,1,14
57024,14,13,1,15
57028,12,12,1,6
57032,13,13,1,6
57036,2,2,1,12
57039,7,7,1,12
57041,10,10,1,12
57045,12,12,1,12
57046,12,10,2,216
57048,12,12,1,12
57051,18,12,1,5
57052,12,12,1,12
57053,12,12,1,15
57061,12,12,1,45
57066,12,12,1,11
57069,14,13,2,15
5707,10,9,1,5
57070,12,12,1,15
57071,14,13,1,4
57072,12,12,1,15
57077,12,12,1,15
57081,13,13,2,12
57084,12,12,1,15
57087,12,12,1,12
5709,9,9,1,8
57094,12,12,1,12
571,13,11,2,7
5710,9,9,1,6
57103,12,12,1,15
57104,10,10,2,12
57105,13,13,2,8
57108,14,14,2,12
57110,13,12,2,326
57116,12,12,1,12
57117,12,12,1,15
57120,12,12,1,15
57121,24,12,1,7
57122,19,15,2,15
5713,10,9,1,9
57130,13,13,2,12
57131,12,12,1,15
57133,2,2,1,12
57134,12,12,1,15
57136,3,3,2,12
57139,12,12,1,64
57142,2,2,1,15
57147,12,12,1,15
57149,2,2,1,12
57150,15,13,3,8
57152,11,11,1,15
57153,13,13,2,10
57159,12,12,1,15
57162,6,5,2,9
57166,9,9,2,8
57167,12,12,1,12
57168,12,12,1,15
57169,10,9,2,15
57174,12,12,1,6
57175,12,12,1,14
57177,12,12,1,14
57179,12,12,1,15
57180,13,13,1,11
57181,12,12,1,6
57187,12,12,1,5
57192,13,13,1,14
57194,2,2,1,11
57195,12,12,1,11
57202,2,2,1,11
57206,12,12,1,11
57212,12,12,1,14
57221,2,2,1,11
57222,12,12,1,14
57226,12,12,1,14
57228,12,12,1,11
57232,12,12,1,48
57233,2,2,1,14
57238,12,12,1,37
5724,10,9,2,14
57241,16,14,2,10
57243,12,12,1,5
57246,13,13,2,1
57248,15,14,1,11
5725,10,9,1,12
57250,2,2,1,28
57252,12,12,1,63
57253,15,14,3,6
57254,12,12,1,11
57255,12,12,1,14
57257,15,15,1,14
57261,2,2,1,14
57264,12,12,1,14
57265,11,11,1,3
57268,14,13,2,10
5727,10,9,2,8
57270,12,12,1,14
57281,12,12,1,5
57282,11,10,3,12
57286,17,15,2,46
57296,12,12,1,14
57297,12,12,1,14
57298,12,12,1,14
5730,11,11,1,22
57300,12,12,1,14
57301,11,11,1,11
5731,12,10,2,3
57311,12,12,1,14
57314,12,12,1,3
5732,10,9,1,4
57321,11,11,1,14
57322,7,7,1,14
57324,11,11,2,138
57326,12,12,1,11
57330,12,12,1,12
57332,12,12,1,5
57338,12,12,1,14
57339,11,11,1,14
57341,12,12,1,11
57342,12,12,1,14
57347,11,11,1,14
57352,12,12,1,14
57353,4,2,1,24
57357,2,2,1,14
57360,12,12,1,11
57361,12,12,1,14
57362,14,13,2,17
57365,2,2,1,14
57366,12,12,1,14
57367,12,12,1,14
57373,12,12,1,11
57387,12,12,1,55
57391,12,12,1,14
574,11,11,1,10
57400,18,15,2,91
57403,11,11,2,203
57404,13,13,1,15
5741,12,10,2,1
57410,15,15,2,5
57412,12,12,1,69
57413,12,12,1,14
57414,2,2,1,39
57415,12,12,1,11
57416,15,15,2,9
57418,2,2,1,11
57420,12,12,1,14
57421,13,13,1,15
57423,2,2,1,14
57426,13,13,1,15
57430,12,12,1,15
57432,12,12,1,11
5744,11,10,2,7
57440,12,12,1,15
57442,12,12,1,91
57451,12,12,1,4
57452,12,12,1,14
57456,12,12,1,5
57457,12,12,1,6
5746,15,11,3,1
57460,12,12,1,11
57462,37,13,1,11
57464,13,13,1,15
57465,19,15,1,14
57473,12,12,1,78
57474,17,16,3,343
57475,2,2,1,11
57478,12,12,1,14
5748,10,9,1,5
57482,12,12,1,14
57483,12,12,1,14
57484,15,15,1,10
57487,13,13,1,13
57488,12,12,1,9
5749,17,13,3,12
57493,12,12,1,11
57495,12,12,1,14
57496,14,14,1,14
57497,12,12,1,11
57498,12,12,1,14
57499,14,13,2,1
575,12,12,1,6
57500,12,12,1,11
57503,6,4,4,16
57507,17,15,2,10
57508,14,13,2,14
57514,15,15,2,11
57520,12,12,1,12
57522,13,13,1,26
57523,13,13,1,12
57524,13,13,2,6
57525,14,13,2,73
57528,13,13,1,12
57533,12,12,1,15
57536,12,12,1,14
5754,10,9,1,2
57540,12,12,1,15
57543,12,12,1,9
57547,12,12,1,11
5755,10,9,1,3
57550,12,12,1,14
57551,12,12,1,11
57553,12,12,1,13
57557,5,4,2,11
57559,18,15,2,25
5756,14,13,3,3
57560,12,12,1,6
57562,16,12,2,24
57565,12,12,1,14
57566,12,12,1,4
57568,12,12,1,14
57572,12,12,1,13
57573,2,2,1,14
57581,12,12,1,13
57594,13,13,1,87
57596,17,15,4,26
5760,9,9,1,12
57601,14,13,2,55
57609,12,12,1,11
57610,12,12,1,12
57612,18,17,2,320
57614,12,12,1,11
57616,2,2,1,13
57617,13,13,1,11
57621,12,12,1,4
57625,12,12,1,13
57626,23,15,4,4
57627,17,16,2,1
57629,12,12,1,5
5763,13,12,2,58
57630,12,12,1,1
57632,26,19,2,96
57639,2,2,1,9
5764,10,10,2,3
57640,12,10,2,3
57641,13,13,1,4
57642,18,16,3,63
57645,14,14,1,4
57648,12,12,1,12
57654,22,16,3,9
57659,12,12,1,9
57661,13,13,1,12
57662,12,12,1,12
57665,2,2,1,12
57667,13,13,2,1
5767,10,9,1,3
57670,2,2,1,6
57672,9,9,2,11
57673,12,12,1,12
57677,12,12,1,13
57685,12,12,1,13
57690,13,13,2,17
57694,12,12,1,12
57698,11,11,1,247
577,12,11,1,12
57703,12,12,1,12
57705,12,12,1,12
57706,13,13,2,10
5771,11,11,1,4
57715,12,12,1,15
57716,13,13,1,58
5772,10,10,1,5
57721,13,13,2,15
57727,18,14,2,2
57730,13,12,2,9
57731,13,13,1,11
57733,9,9,2,30
57737,14,14,1,15
57738,5,5,2,8
57739,13,10,1,2
5774,11,11,1,22
57740,21,16,3,4
57742,12,12,1,12
57746,16,14,2,10
57747,12,12,1,12
57749,12,12,1,4
57755,12,12,1,15
57757,2,2,1,15
5776,9,9,1,10
57760,13,13,2,67
57763,16,14,2,12
57767,24,16,2,373
57770,12,12,1,11
57771,13,13,1,2
57773,12,12,1,25
57774,21,17,2,149
57778,13,13,2,12
57779,12,12,1,14
57783,12,12,1,9
57788,14,13,2,13
57793,10,10,1,18
57798,15,14,2,13
5780,28,13,4,1
57804,12,12,1,106
57809,13,13,1,24
5781,17,13,2,2
57814,12,12,1,27
57816,13,13,2,14
57818,12,12,1,1
5782,16,14,1,2
57821,14,13,1,15
57828,12,12,1,21
57830,12,12,1,10
57833,12,12,1,7
57841,12,12,1,15
57844,19,12,1,11
57848,11,11,1,253
57849,13,13,2,22
57851,12,12,1,15
57855,11,11,1,268
57856,20,15,2,408
57857,12,12,1,15
57866,12,12,1,3
57870,12,12,1,15
57871,12,12,1,11
57872,13,13,2,14
57875,13,13,1,7
57884,13,10,2,3
57887,12,12,1,15
5789,14,14,2,0
57891,12,12,1,15
57894,2,2,1,11
57896,12,12,1,8
57898,13,13,1,15
57901,20,18,2,48
57902,15,14,2,34
57905,12,12,1,11
57906,13,13,2,25
57909,15,15,2,13
57912,12,12,1,15
57914,13,13,2,1
57915,2,2,1,12
57916,15,13,2,14
57917,12,12,1,15
57919,12,12,1,15
5792,11,10,2,4
57921,14,14,2,9
57926,23,17,4,33
57928,23,16,3,2
57932,12,12,1,15
57933,12,12,1,9
57934,2,2,1,15
57936,12,12,1,3
57937,4,4,1,12
57946,12,12,1,15
57949,3,3,2,6
5795,10,9,1,5
57950,15,14,2,0
57954,12,12,1,3
57955,12,12,1,15
57956,12,12,1,15
57958,12,12,1,15
57962,12,12,1,15
57963,13,13,1,54
57964,12,12,1,15
57965,12,12,1,15
57966,12,12,1,15
57969,12,12,1,3
5797,9,9,1,8
57975,12,12,1,15
5798,36,13,5,23
57980,12,12,1,15
57981,12,12,1,25
57990,15,15,2,44
57991,12,12,1,15
57992,18,15,2,395
57993,11,11,1,15
57995,12,12,1,15
57996,14,13,2,2
57999,12,12,1,15
58001,2,2,1,15
58018,2,2,1,12
5802,11,11,1,13
58021,12,12,1,15
58035,2,2,1,14
58037,12,12,1,10
58043,12,12,1,14
58044,12,12,1,10
58045,12,12,1,10
58046,12,12,1,10
58047,12,12,1,4
5805,15,11,3,7
58057,18,14,4,89
58063,12,12,1,34
58065,12,12,1,8
58066,12,12,1,14
58067,9,9,1,11
58068,20,19,2,2
58070,12,12,1,8
58071,12,12,1,11
58075,19,16,3,15
58076,12,12,1,3
58078,36,12,1,8
5808,19,14,3,7
58080,12,12,1,23
58084,12,12,1,14
58086,17,13,3,10
5809,12,11,2,26
58093,2,2,1,24
58096,12,12,1,10
58098,13,12,2,14
58099,11,11,1,51
581,13,11,2,3
58101,12,12,1,18
58103,15,13,1,15
58104,12,12,1,8
58105,12,12,1,11
58108,12,12,1,15
58110,13,13,1,13
58111,19,15,2,22
58114,2,2,1,14
58119,13,13,1,18
5812,32,17,5,319
58120,12,12,1,11
58121,15,15,2,2
58123,16,13,1,10
58126,12,12,1,2
58131,12,12,1,12
58132,11,10,2,3
58135,12,12,1,15
58138,11,11,1,15
58139,12,12,1,1
58143,11,11,1,15
58144,9,9,1,166
58145,5,5,1,11
58146,9,9,1,214
58147,12,12,1,10
58149,12,12,1,15
58151,12,12,1,15
58157,12,12,1,47
58159,12,12,1,14
5816,10,9,2,8
58161,12,12,1,11
58164,12,12,1,10
58174,12,12,1,7
58175,7,7,2,14
58179,13,13,1,11
58184,12,12,1,24
58186,13,13,1,28
58188,15,13,1,2
58189,14,14,1,20
5819,9,9,1,8
58194,15,15,1,2
58195,12,12,1,15
58197,13,13,2,78
58202,12,12,1,11
58204,2,2,1,11
58207,12,12,1,3
5821,13,12,2,20
58211,12,12,1,12
58215,12,12,1,15
58218,11,8,1,1
58219,12,12,1,7
5822,10,10,1,5
58222,2,2,1,15
58223,12,12,1,9
58229,14,14,1,10
5823,16,12,3,68
58238,12,12,1,15
58241,13,13,2,2
58244,12,12,1,11
58245,16,14,2,2
58255,13,13,2,13
58257,12,12,1,15
58258,24,16,5,11
58261,14,13,1,15
58262,12,12,1,15
58269,2,2,1,15
58270,42,12,2,4
5828,11,11,1,35
58281,12,12,1,25
58283,14,14,2,28
58285,12,11,3,208
58286,12,12,1,15
58291,13,12,2,14
58301,2,2,1,15
58310,12,12,1,15
58314,12,12,1,26
58318,12,12,1,14
58319,12,12,1,15
58324,12,12,1,11
58326,12,12,1,22
58327,9,9,2,10
58334,12,12,1,11
58336,12,12,1,14
58337,12,12,1,15
58339,13,13,2,48
58342,12,12,1,15
5835,14,12,2,5
58358,12,12,1,13
5836,13,10,2,3
58363,12,12,1,21
58366,13,12,2,24
58375,12,12,1,15
58377,2,2,1,6
58378,12,12,1,15
5838,18,10,1,3
58383,2,2,1,14
58385,12,12,1,11
58389,14,14,2,15
5839,11,10,1,3
58390,10,10,2,1
58395,12,12,1,15
58398,12,12,1,29
58399,14,14,1,15
584,12,11,2,6
58400,12,12,1,106
58403,12,12,1,15
58405,12,12,1,15
58408,11,11,1,15
5841,9,9,1,7
58410,17,14,2,15
58411,12,12,1,15
58413,14,14,2,25
58414,12,12,1,11
58415,2,2,1,15
58416,2,2,1,15
58419,2,2,1,15
58420,2,2,1,11
58421,2,2,1,11
58422,3,3,2,3
58426,2,2,1,11
58430,2,2,1,14
58433,2,2,1,14
58441,12,12,1,10
58445,12,12,1,10
58447,12,12,1,10
58449,14,13,2,8
58453,15,13,2,12
58456,10,9,2,7
58464,15,13,3,6
58466,12,12,1,14
58470,12,12,1,10
58471,10,10,2,150
58472,17,15,2,3
58479,12,12,1,10
58481,12,12,1,58
58482,2,2,1,15
58483,12,12,1,30
58484,14,10,2,14
58486,17,15,3,1
58490,12,12,1,15
58491,12,12,1,10
58492,12,12,1,10
58494,12,12,1,15
58496,12,12,1,15
58497,14,13,2,12
58504,12,12,1,15
58505,17,15,3,13
58511,12,12,1,10
58512,18,13,3,6
58516,14,13,1,15
58517,18,15,4,4
58519,19,16,2,5
5852,12,11,2,7
58522,14,12,2,638
58523,12,12,1,4
58528,12,12,1,95
58531,12,12,1,23
58532,2,2,1,15
58533,12,12,1,3
58534,16,15,1,10
58539,12,12,1,8
58540,12,12,1,88
58544,14,14,1,3
58545,12,12,1,9
58546,12,12,1,10
58547,15,15,1,6
58551,15,15,1,15
58552,12,12,1,23
58555,12,12,1,2
58558,12,12,1,10
58563,12,12,1,10
58566,12,12,1,10
58567,12,12,1,15
58568,15,15,1,15
5857,10,9,1,3
58577,12,12,1,15
58578,20,14,3,6
5858,14,11,2,106
58580,14,13,1,15
58583,12,12,1,15
58585,13,13,2,15
58588,9,9,1,185
5859,12,10,2,3
58593,14,12,2,145
58594,11,11,1,15
58597,12,12,1,77
58598,12,12,1,56
5860,13,10,2,2
58604,15,14,1,3
58606,12,12,1,7
58611,18,15,2,73
58613,12,12,1,10
58622,12,12,1,11
58629,11,11,1,274
58630,13,13,1,17
58634,12,12,1,10
58635,13,13,2,15
58638,12,12,1,10
58642,12,12,1,8
58645,12,12,1,74
5865,14,13,2,14
58652,16,15,1,10
58654,12,12,1,15
58656,15,15,1,42
58659,12,12,1,10
5866,9,9,1,4
58660,10,9,2,12
58661,14,13,1,7
58663,12,12,1,10
58664,12,12,1,11
58666,2,2,1,14
58667,13,13,1,34
58675,9,9,2,4
58676,25,13,1,6
58680,12,12,1,30
58681,12,12,1,7
58682,12,12,1,11
58685,12,12,1,11
58693,14,13,3,257
58695,15,15,2,8
5870,10,9,1,2
58700,12,12,1,15
58701,12,12,1,60
58703,12,12,1,10
58708,12,12,1,15
58716,12,12,1,15
58721,15,15,1,15
58723,12,12,1,15
58726,12,12,1,37
58734,12,12,1,15
58740,12,12,1,81
58741,12,12,1,19
58744,13,13,1,15
58745,12,12,1,17
58747,13,13,1,8
58753,12,12,1,11
58754,12,12,1,15
58756,21,17,2,15
58758,12,12,1,11
58760,12,12,1,7
58769,2,2,1,15
5877,10,9,1,9
58771,12,12,1,3
58780,14,14,2,10
58781,12,12,1,15
58782,25,16,3,11
58786,12,12,1,11
58792,12,12,1,2
58794,12,12,1,11
58795,19,16,2,14
58798,14,13,2,17
58799,14,11,2,6
588,15,14,2,0
58800,2,2,1,7
58803,3,3,2,23
58804,12,12,1,15
58808,19,13,2,2
58809,12,12,1,15
5881,11,11,1,18
58815,12,12,1,11
58816,26,15,3,584
58817,12,12,1,15
58820,13,13,2,109
58822,12,12,1,15
58824,14,11,1,9
58825,12,12,1,15
58829,12,12,1,14
58831,16,15,1,475
58833,13,13,1,6
58834,12,12,1,14
58838,13,13,2,13
5884,12,11,1,81
58840,12,12,1,14
58844,12,12,1,1
58849,13,13,2,13
58851,14,13,1,14
58857,13,13,1,7
5886,9,9,1,9
58860,12,12,1,10
58863,2,2,1,10
58867,10,9,1,195
5887,11,10,1,6
58870,13,13,1,20
58871,12,12,1,2
58874,2,2,1,10
58876,12,12,1,10
58877,12,12,1,14
58881,12,12,1,13
58882,12,12,1,14
58884,13,13,1,10
58886,12,12,1,2
58887,21,14,6,31
58888,12,12,1,47
58890,13,13,2,21
58893,19,13,2,3
58894,16,13,2,158
58895,12,12,1,14
58900,11,11,2,22
58903,12,12,1,10
58904,13,13,1,17
58905,13,13,1,14
58907,12,12,1,14
58912,12,12,1,10
58913,12,12,1,7
58919,2,2,1,10
58925,12,12,1,14
58934,11,11,1,62
58936,12,12,1,14
58939,14,13,1,14
58940,12,12,1,25
58941,13,12,2,12
58949,13,13,2,5
58950,13,13,1,10
58951,12,12,1,2
58953,2,2,1,21
58959,17,15,2,41
5896,10,9,1,6
58964,16,15,1,622
58967,13,13,1,9
58968,12,12,1,67
5897,9,9,1,8
58971,12,12,1,35
58972,12,12,1,67
58978,12,12,1,14
58982,12,12,1,6
58983,12,12,1,14
58984,12,12,1,10
58990,12,12,1,14
58991,12,12,1,14
58993,12,12,1,11
58995,12,12,1,37
58996,13,13,2,14
58998,12,11,3,158
59,16,15,1,190
5900,12,11,2,39
59008,12,12,1,7
59009,16,15,3,4
59011,12,12,1,10
59013,9,9,1,176
59014,25,14,3,25
59019,12,12,1,52
59020,12,12,1,14
59027,12,12,1,11
59040,12,12,1,2
59048,12,12,1,3
59050,12,12,1,14
59051,12,12,1,11
59063,12,12,1,7
59066,2,2,1,11
59075,12,12,1,14
59079,13,13,1,42
59080,12,12,1,10
59085,21,19,2,243
59087,12,12,1,7
59088,12,12,1,22
59092,12,12,1,14
59095,17,17,3,17
591,19,16,2,1
59101,13,12,2,13
59106,9,9,2,13
59115,12,12,1,36
59116,12,12,1,11
59117,20,17,3,10
59118,12,12,1,2
59119,9,9,1,160
59122,27,13,1,11
59123,12,12,1,14
59124,16,13,2,166
59125,13,13,2,13
59127,12,12,1,7
59128,2,2,1,11
59134,2,2,1,14
59140,13,13,1,14
59141,9,5,2,11
59146,12,12,1,14
59148,14,12,2,1
59149,13,13,2,13
59154,12,12,1,6
59156,12,12,1,14
59157,13,13,1,6
59159,12,12,1,14
5916,12,10,2,0
59160,13,13,1,11
59161,9,9,2,14
59163,2,2,1,14
59170,12,12,1,32
59173,12,12,1,11
59177,12,12,1,30
59186,12,12,1,14
59188,12,12,1,14
59189,10,10,2,10
59193,12,12,1,11
59195,11,11,1,3
592,20,17,2,126
5920,9,9,1,10
59202,12,12,1,14
59208,12,12,1,13
59209,12,12,1,13
5921,12,10,2,7
59210,9,9,1,169
59212,12,12,1,13
59218,12,12,1,13
59220,12,12,1,13
59223,2,2,1,4
59224,13,13,1,13
59226,12,12,1,69
59228,15,15,3,413
59232,14,14,1,5
59233,12,11,3,337
59238,12,12,1,10
59240,12,12,1,50
59241,19,12,6,7
59244,2,2,1,13
5925,10,9,2,16
59254,12,12,1,10
59255,12,12,1,13
59256,12,12,1,13
59257,16,15,2,13
5926,10,9,1,8
59266,18,17,2,408
59276,12,12,1,14
59279,12,12,1,13
59280,12,12,1,13
59281,12,12,1,14
59285,2,2,1,13
59289,15,13,2,16
5929,16,15,1,175
59292,12,12,1,13
59297,29,25,4,254
5930,14,10,2,6
59300,12,12,1,13
59305,12,12,1,13
59307,14,9,1,1
59309,12,12,1,14
5931,11,11,1,50
59313,23,14,6,2
59315,2,2,1,17
59316,12,12,1,10
59318,12,12,1,14
5932,10,9,1,7
59324,12,12,1,14
59326,16,15,2,1
59327,12,12,1,13
59328,12,12,1,13
59336,12,12,1,14
59339,12,12,1,14
5934,32,20,3,1
59348,12,12,1,14
59350,12,12,1,22
59353,24,14,4,129
59357,14,13,2,28
59359,13,13,1,20
59365,12,12,1,4
59368,12,12,1,14
5937,28,22,4,1
59370,15,13,1,13
59372,12,12,1,15
59374,14,12,3,263
59378,12,12,1,14
59379,10,9,1,13
59381,13,13,1,9
59384,12,12,1,74
59386,13,12,2,14
59387,12,12,1,9
59388,12,12,1,14
59389,12,12,1,10
59391,2,2,1,10
59394,12,12,1,14
59395,12,12,1,12
5940,10,9,1,9
59404,2,2,1,10
59406,12,12,1,13
59409,12,12,1,13
59411,13,13,1,13
59417,12,12,1,15
59420,15,15,2,6
59423,12,12,1,15
59426,9,9,2,13
59427,12,12,1,15
59428,16,14,2,9
59430,12,12,1,10
59432,12,12,1,10
59439,12,12,1,23
5944,10,9,1,7
59441,11,11,1,237
59442,12,12,1,27
59446,12,12,1,75
5945,10,9,1,6
59450,12,12,1,10
59454,16,15,2,4
59455,12,12,1,13
59457,14,13,1,24
59460,19,17,2,15
59461,12,12,1,13
59462,12,12,1,9
59464,11,11,1,15
59466,12,12,1,10
59467,12,12,1,39
59469,12,12,1,15
59474,15,13,2,78
5948,6,5,2,0
59483,17,16,2,303
59484,12,12,1,11
59486,14,14,2,0
5949,12,10,1,6
59491,13,13,1,74
59492,12,12,1,15
59496,7,7,2,10
59497,12,12,1,15
5950,14,13,4,46
59510,12,12,1,16
59511,13,13,1,10
59514,12,12,1,16
59518,2,2,1,13
59520,12,12,1,9
59522,12,12,1,15
59524,12,8,2,7
59527,23,16,3,6
59529,12,12,1,15
59531,12,12,1,10
59533,12,12,1,15
59538,2,2,1,10
5954,9,9,1,5
59540,13,13,1,15
59544,12,12,1,10
59545,12,12,1,4
59546,13,13,1,15
59547,12,12,1,5
59548,2,2,1,21
59549,15,14,2,11
59550,12,12,1,2
59554,2,2,1,11
59555,12,12,1,15
59556,12,12,1,15
59557,13,13,2,382
59559,13,13,1,15
59565,12,12,1,15
59570,12,12,1,15
59571,12,12,1,14
59572,18,17,2,99
59574,12,12,1,6
59575,2,2,1,4
59579,12,12,1,9
5958,10,9,1,12
59582,12,12,1,16
59583,12,12,1,15
59584,12,12,1,11
59587,2,2,1,10
59590,2,2,1,11
59591,13,13,2,15
59592,13,13,1,14
596,14,11,2,78
59607,15,14,2,45
59608,9,9,2,20
5961,15,12,2,1
59610,12,12,1,10
59611,12,12,1,10
59618,7,7,2,11
59619,12,12,1,14
5962,11,10,1,2
59622,14,14,2,0
59625,12,12,1,4
59628,12,12,1,10
59629,13,13,2,7
59630,12,12,1,5
59632,2,2,1,14
59633,12,12,1,8
59636,12,12,1,8
59637,12,12,1,14
59642,15,14,3,73
59643,10,10,3,2
59645,12,12,1,5
59648,12,12,1,14
5965,10,9,1,5
59650,12,12,1,14
59651,12,12,1,44
59653,31,18,1,3
59655,13,13,1,14
59656,20,15,4,18
59657,12,12,1,5
5966,13,12,1,22
59660,15,15,1,5
59666,12,12,1,14
59668,12,12,1,14
59669,12,12,1,3
59670,12,12,1,14
59672,12,12,1,14
59675,12,12,1,2
59676,14,13,2,15
59680,12,12,1,14
59684,12,12,1,14
59686,12,12,1,14
59690,12,12,2,11
59694,12,12,1,10
59698,11,8,1,3
5970,18,14,3,14
59700,12,12,1,3
59702,12,12,1,14
59704,12,12,1,10
59705,4,2,1,3
59706,13,13,1,10
59715,2,2,1,14
59717,12,12,1,14
59718,12,12,1,4
5972,10,9,1,5
59724,12,11,1,263
59727,12,12,1,14
59728,9,9,2,21
59736,12,12,1,2
59742,12,12,1,14
59746,13,13,1,10
59748,12,12,1,59
59751,2,2,1,10
59755,12,12,1,3
59757,2,2,1,14
59759,13,13,1,34
59765,12,12,1,6
59768,13,13,1,10
59769,12,12,1,14
59773,12,12,1,14
59774,12,12,1,14
59780,12,12,1,14
59781,13,10,2,14
59782,12,12,1,10
59786,12,12,1,14
59788,13,13,1,26
59790,12,12,1,13
59792,12,12,1,14
59796,12,12,1,7
59797,12,12,1,10
59800,12,12,1,4
59805,12,12,1,14
59810,12,12,1,4
59813,16,15,1,434
59815,13,13,1,15
59816,12,12,1,14
59818,12,12,1,2
59836,17,16,2,1
59839,14,13,1,14
59840,12,12,1,8
59842,2,2,1,14
59846,12,12,1,10
59849,12,12,1,14
5985,10,9,1,6
59854,12,12,1,12
59855,16,16,2,6
5986,10,9,1,8
59861,12,12,1,14
59863,14,13,1,3
59865,12,12,1,14
59868,13,13,1,20
59871,12,12,1,6
59873,12,12,1,14
59876,12,12,1,18
59880,12,12,1,10
59881,13,10,1,3
59883,12,12,1,14
59885,12,12,1,14
59887,12,12,1,14
59890,12,12,1,14
59891,12,12,1,14
59897,12,12,1,2
59898,12,12,1,10
59902,12,12,1,14
59904,14,13,1,15
59907,12,12,1,10
59909,11,11,1,14
5991,10,9,1,2
59915,16,15,2,11
59919,2,2,1,14
59920,12,12,1,14
59923,12,12,1,10
59924,13,13,2,9
59927,12,12,1,10
5993,9,9,1,6
59933,22,17,4,18
59934,12,12,1,14
59936,12,12,1,14
59939,12,12,1,31
59944,2,2,1,13
59947,13,10,1,30
59949,12,12,1,9
59950,12,12,1,13
59952,13,13,2,0
59955,12,12,1,11
59956,12,12,1,13
59957,21,16,5,45
59962,9,6,1,4
59967,2,2,1,13
59970,16,13,1,13
59975,11,9,1,9
59980,15,14,1,13
59983,15,13,1,13
59986,14,13,1,43
59988,12,12,1,13
59989,28,17,3,2
5999,9,9,1,12
59990,12,12,1,5
59991,13,13,1,11
59995,12,12,1,11
59999,11,11,1,3
6,17,11,1,18
60004,14,14,1,9
60005,12,12,1,9
60008,12,12,1,9
60009,2,2,1,13
60010,16,15,2,11
60011,12,12,1,15
60013,17,14,3,5
60016,12,12,1,26
60017,12,12,1,13
60021,12,12,1,9
60022,2,2,1,13
60023,12,12,1,16
60024,12,12,1,13
60027,12,12,1,13
60030,12,12,1,13
60035,13,12,2,1
60039,11,11,1,13
60041,12,12,1,13
60043,12,12,1,2
60044,12,12,1,15
60046,12,12,1,13
60047,2,2,1,22
60049,9,9,1,152
60050,13,13,1,13
60052,12,12,1,13
60055,12,12,1,13
60057,14,13,2,11
60060,12,12,1,14
60064,17,13,1,5
60067,12,12,1,3
60069,12,12,1,12
60070,16,13,5,147
60071,13,12,2,10
60072,12,12,1,21
60077,12,12,1,13
60078,11,10,2,11
60080,12,12,1,13
60081,12,12,1,8
60084,13,12,2,10
60085,9,9,1,145
60088,13,13,1,5
60089,12,12,1,13
60091,11,11,1,274
60092,13,11,2,225
60097,14,14,1,81
60098,14,14,1,13
6010,12,11,1,97
60101,12,12,1,18
60105,3,3,2,2
60107,12,12,1,4
60109,12,12,1,9
60110,12,12,1,13
60111,12,12,1,9
60113,12,12,1,13
60116,15,13,2,6
60120,12,12,1,13
60125,14,14,2,1
60128,21,16,1,5
60130,15,13,3,0
60131,14,13,2,4
60132,12,12,1,9
60133,12,12,1,13
60135,14,9,1,5
60139,9,9,2,11
60146,20,17,2,413
60150,12,12,1,9
60152,13,12,1,28
60153,12,12,1,9
60154,12,12,1,14
60155,12,12,1,13
60156,11,11,1,14
60158,14,13,1,13
60159,12,12,1,13
60160,2,2,1,15
60161,12,12,1,9
60162,13,13,2,11
60164,12,12,1,13
60167,12,12,1,20
60168,2,2,1,15
60169,12,12,1,9
60175,12,12,1,13
60176,13,13,1,9
60178,12,12,1,9
60179,12,12,1,15
60180,12,12,1,5
60186,10,10,2,7
60189,12,12,1,9
60193,12,12,1,13
60194,14,14,2,14
60201,12,12,1,14
60202,15,13,2,11
60204,2,2,1,9
60206,14,13,1,91
60207,12,12,1,14
60208,12,12,1,14
6021,10,9,1,9
60213,11,9,2,10
60215,15,15,2,10
60217,2,2,1,14
60224,13,13,2,2
60228,12,12,1,11
6023,12,11,2,5
60231,13,13,1,15
60232,12,12,1,15
60233,2,2,1,9
60235,12,12,1,15
60236,2,2,1,9
